,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long
23803,3227975250,2892906962,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15290,Allstream Corp.,172.110.65.210,43.6655,-79.4204
23961,3475125993,3227975251,6171,WorldGate,207.34.54.233,53.4154,-113.4178,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
23966,1090362003,3227975251,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
24015,3227975251,1677282775,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.249.77.215,44.0433,-79.4912
24059,3227975250,3497430254,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139
24236,407950571,3227975251,6327,Shaw Communications Inc.,24.80.212.235,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
24466,3227975250,3475125993,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6171,WorldGate,207.34.54.233,53.4154,-113.4178
24484,3227975251,1090360550,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.230,49.2866,-123.1158
24821,2731908580,3227975250,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
24841,3487073957,3227975250,852,TELUS Communications Inc.,207.216.134.165,49.2603,-123.146,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
24899,3227975250,1090360938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326
24967,1653562909,3227975251,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
25096,3497430254,3227975250,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
25167,3227975250,3091631882,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139
25224,3227975250,1210508163,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.227.131,42.9888,-82.3592
25244,1653559798,3227975251,19171,Stargate Connections Inc.,98.143.81.246,49.2478,-122.9938,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
25308,3227975251,1614103491,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098
25389,3227975250,3350650146,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.34,49.2478,-122.9938
25543,1674006569,3227975251,852,TELUS Communications Inc.,99.199.80.41,49.3397,-123.1912,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
25832,1806931219,3227975251,5645,"TekSavvy Solutions, Inc.",107.179.149.19,43.6784,-79.2941,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
25835,3227975251,3478222275,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.117.195,49.2795,-123.0667
25940,3227975250,1614103491,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098
25984,3227975250,1090360462,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158
26303,2919739481,3227975250,6327,Shaw Communications Inc.,174.7.176.89,49.2833,-123.1298,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
26463,3091581862,3227975250,6327,Shaw Communications Inc.,184.69.203.166,52.3834,-113.7853,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
26478,2919331100,3227975251,6327,Shaw Communications Inc.,174.1.117.28,49.1661,-122.5792,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
26830,3227975251,3497430254,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139
26875,3227975251,2919736882,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.166.50,49.299,-123.1408
26882,1090360938,3227975250,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
27003,1090360938,3227975251,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
27082,3227975251,1178711303,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,70.65.181.7,49.6511,-112.8351
27267,3227975250,3091587566,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.69.225.238,53.5333,-113.9167
27935,3497430155,3227975250,19171,Stargate Connections Inc.,208.118.140.139,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
28149,1653562909,3227975250,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
28715,3227975250,3091427666,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.113.82,49.2167,-122.9167
28867,3227975251,3512272902,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.89.8.6,53.7168,-113.2187
28910,1179163944,3227975250,6327,Shaw Communications Inc.,70.72.157.40,50.9819,-114.1004,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
29004,1823230797,3227975251,852,TELUS Communications Inc.,108.172.75.77,49.0331,-123.0877,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
29087,3227975250,1178607163,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,70.64.30.59,52.0961,-106.6252
29119,3227975251,3478238498,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.181.34,49.25,-123.1333
29211,3227975251,3091463342,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158
29305,844933399,3227975251,852,TELUS Communications Inc.,50.92.169.23,50.1208,-122.9544,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
29565,1179163944,3227975251,6327,Shaw Communications Inc.,70.72.157.40,50.9819,-114.1004,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
29585,3091587566,3227975250,6327,Shaw Communications Inc.,184.69.225.238,53.5333,-113.9167,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
29619,1823230797,3227975250,852,TELUS Communications Inc.,108.172.75.77,49.0331,-123.0877,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
29730,3227975250,3478238498,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.181.34,49.25,-123.1333
29731,3497430155,3227975251,19171,Stargate Connections Inc.,208.118.140.139,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
29755,3227975251,1268498338,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.155.191.162,49.2475,-123.121
29757,3227975251,3624749586,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611
29831,1268628388,3227975250,852,TELUS Communications Inc.,75.157.187.164,49.8928,-119.4852,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
29867,3091700558,3227975250,6327,Shaw Communications Inc.,184.71.155.78,49.141,-122.8569,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
29968,3227975251,3473287046,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.6.39.134,49.2767,-123.13
30061,3512272902,3227975250,852,TELUS Communications Inc.,209.89.8.6,53.7168,-113.2187,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
30109,3227975251,407051730,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.67.29.210,49.8625,-119.5833
30172,3227975251,3478245688,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908
30410,3227975251,1653563098,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.94.218,49.2767,-123.13
30471,2731908580,3227975251,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
30598,3091513150,3227975250,6327,Shaw Communications Inc.,184.68.191.62,49.262,-123.0923,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
30706,3227975250,3478245688,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908
30788,843093146,3227975250,6327,Shaw Communications Inc.,50.64.148.154,49.2833,-123.1298,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
30809,3227975250,1090360550,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.230,49.2866,-123.1158
30841,3332465478,3227975250,6171,WorldGate,198.161.99.70,53.4914,-113.4802,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
30846,3227975251,2914320357,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,173.180.255.229,49.2196,-122.6164
30929,3091471302,3227975250,6327,Shaw Communications Inc.,184.68.27.198,49.3167,-122.7384,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
30931,3227975250,3091471302,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.27.198,49.3167,-122.7384
30996,3227975251,3475125866,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6171,WorldGate,207.34.54.106,53.4154,-113.4178
31179,3227975250,3463715872,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,206.116.28.32,49.3615,-123.2627
31414,3227975250,1268774617,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,75.159.246.217,51.0242,-114.1004
31490,843093146,3227975251,6327,Shaw Communications Inc.,50.64.148.154,49.2833,-123.1298,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
31537,3227975251,843093146,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,50.64.148.154,49.2833,-123.1298
31547,3227975250,844941337,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,50.92.200.25,49.2068,-122.4851
31565,3227975250,408408257,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.87.208.193,49.2833,-123.1298
31630,3227975251,3497430155,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.139,49.2788,-123.1139
31674,386933003,3227975250,852,TELUS Communications Inc.,23.16.33.11,49.262,-123.0923,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
31722,3227975250,3487047224,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.216.30.56,49.2788,-123.1139
31763,3227975251,386961018,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.142.122,49.0374,-122.8299
31771,3091631882,3227975250,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
31774,3227975250,1823797351,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,108.180.240.103,48.4267,-123.3655
31813,3091469318,3227975250,6327,Shaw Communications Inc.,184.68.20.6,49.2436,-122.7865,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
31978,3227975250,3624749586,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611
31998,3227975251,1653562909,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576
32083,2914320357,3227975251,852,TELUS Communications Inc.,173.180.255.229,49.2196,-122.6164,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
32126,408408257,3227975250,6327,Shaw Communications Inc.,24.87.208.193,49.2833,-123.1298,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
32155,3478245688,3227975250,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
32388,407051730,3227975250,6327,Shaw Communications Inc.,24.67.29.210,49.8625,-119.5833,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
32399,3227975250,1823230797,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,108.172.75.77,49.0331,-123.0877
32441,3227975251,3091631882,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139
32447,3227975250,1268498338,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,75.155.191.162,49.2475,-123.121
32735,844941337,3227975251,852,TELUS Communications Inc.,50.92.200.25,49.2068,-122.4851,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
32803,3227975250,2914320357,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,173.180.255.229,49.2196,-122.6164
32818,3227975250,3091643406,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.188.14,53.5185,-113.6579
32855,3227975251,3478238583,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.181.119,49.25,-123.1333
32965,2919755137,3227975251,6327,Shaw Communications Inc.,174.7.237.129,49.2475,-123.121,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
33051,3227975250,843093146,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,50.64.148.154,49.2833,-123.1298
33053,845309816,3227975251,852,TELUS Communications Inc.,50.98.103.120,49.0374,-122.8299,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
33189,3227975250,3350650150,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.38,49.2478,-122.9938
33197,3227975251,3346985660,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,199.126.242.188,53.55,-113.5
33211,3227975250,386933003,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.33.11,49.262,-123.0923
33223,3227975250,2919755137,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.237.129,49.2475,-123.121
33342,3227975251,1268497742,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.155.189.78,49.2475,-123.121
33411,3227975250,1653562909,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576
33436,3227975251,3350650158,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.46,49.2478,-122.9938
33442,3478238498,3227975250,852,TELUS Communications Inc.,207.81.181.34,49.25,-123.1333,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
33506,3091643406,3227975250,6327,Shaw Communications Inc.,184.70.188.14,53.5185,-113.6579,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
33672,3478222275,3227975251,852,TELUS Communications Inc.,207.81.117.195,49.2795,-123.0667,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
33682,3227975251,1806931219,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",107.179.149.19,43.6784,-79.2941
33696,3350650150,3227975250,19171,Stargate Connections Inc.,199.182.221.38,49.2478,-122.9938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
33739,3227975250,1268497742,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,75.155.189.78,49.2475,-123.121
33895,3227975250,3091463342,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158
33949,1823797351,3227975250,852,TELUS Communications Inc.,108.180.240.103,48.4267,-123.3655,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
34044,3227975251,1613813930,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,96.48.216.170,49.0997,-122.6526
34211,3478245688,3227975251,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
34233,843371666,3227975251,6327,Shaw Communications Inc.,50.68.212.146,49.316,-123.0576,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
34452,3227975251,1090360654,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.149.78,49.2866,-123.1158
34569,3227975250,1614226523,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,96.55.36.91,49.1889,-122.873
34599,3487077158,3227975250,852,TELUS Communications Inc.,207.216.147.38,49.2436,-122.7865,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
34709,3227975250,3497430155,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.139,49.2788,-123.1139
34804,3091463342,3227975250,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
34810,3227975250,2919711157,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.65.181,49.2833,-123.1298
34924,3091469318,3227975251,6327,Shaw Communications Inc.,184.68.20.6,49.2436,-122.7865,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
34996,3332465478,3227975251,6171,WorldGate,198.161.99.70,53.4914,-113.4802,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
35182,386989957,3227975251,852,TELUS Communications Inc.,23.16.255.133,49.0791,-122.7553,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
35213,3227975251,843371666,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,50.68.212.146,49.316,-123.0576
35306,3227975250,408198199,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.84.156.55,49.2795,-123.0667
35321,3227975250,1268628388,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,75.157.187.164,49.8928,-119.4852
35459,386965699,3227975250,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
35464,3227975251,386965699,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667
35504,3350650158,3227975250,19171,Stargate Connections Inc.,199.182.221.46,49.2478,-122.9938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
35555,3227975250,3487050178,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.216.41.194,49.2646,-123.1648
35626,3091581862,3227975251,6327,Shaw Communications Inc.,184.69.203.166,52.3834,-113.7853,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
35632,386965699,3227975251,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
35873,3463712682,3227975250,852,TELUS Communications Inc.,206.116.15.170,49.2327,-123.0917,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
35897,1614099078,3227975251,6327,Shaw Communications Inc.,96.53.50.134,49.25,-123.1333,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
36048,3227975250,845309816,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,50.98.103.120,49.0374,-122.8299
36537,1163576676,3227975251,13768,Cogeco Peer 1,69.90.197.100,49.2344,-123.1451,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
36673,1163576676,3227975250,13768,Cogeco Peer 1,69.90.197.100,49.2344,-123.1451,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
36794,3227975250,1653563098,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.94.218,49.2767,-123.13
36934,1614246579,3227975251,6327,Shaw Communications Inc.,96.55.114.179,49.0997,-122.6526,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
36937,3227975250,3091581862,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.69.203.166,52.3834,-113.7853
37111,3478222275,3227975250,852,TELUS Communications Inc.,207.81.117.195,49.2795,-123.0667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
37118,3227975251,3463715872,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,206.116.28.32,49.3615,-123.2627
37201,2919755137,3227975250,6327,Shaw Communications Inc.,174.7.237.129,49.2475,-123.121,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
37232,3227975250,3640368282,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14007,Skyway West,216.251.156.154,48.4167,-123.365
37393,1674014486,3227975250,852,TELUS Communications Inc.,99.199.111.22,49.299,-123.1408,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
37459,3091347451,3227975250,6327,Shaw Communications Inc.,184.66.55.251,48.4765,-123.3145,395152,CloudPBX,192.102.254.82,43.6319,-79.3716
37473,3091471302,3227975251,6327,Shaw Communications Inc.,184.68.27.198,49.3167,-122.7384,395152,CloudPBX,192.102.254.83,43.6319,-79.3716
